"","seqnames","start","end","width","strand","type","log_kd","p3.score","note","ORF","symbol.x","V3","logFC","logCPM","LR","PValue","FDR","medianLength","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.non-canonical","symbol.y","gene_id"
"13358","ENST00000382436",863,870,8,"*","7mer-a1",-3881,8,"TDMD?",FALSE,"CBWD6","ENSG00000215126.11",-0.192500599926328,2.36957964206946,0.304385416552243,0.581146130696161,1,1032.7555,"CBWD6",-0.693584116834748,0,1,0,0,0,0,"CBWD6","ENSG00000215126"
"13359","ENST00000382447",849,856,8,"*","7mer-a1",-3881,8,"TDMD?",TRUE,"CBWD1","ENSG00000172785.19",-0.38606713766318,2.22687961871057,1.509599639011,0.219200188069518,1,893.9695,"CBWD1",-0.21570336302421,0,0,0,0,1,0,"CBWD1","ENSG00000172785"
"13854","ENST00000392711",3215,3222,8,"*","7mer-a1",-3881,0,"-",FALSE,"PRKAR1A","ENSG00000108946.16",0.375592373943584,3.28777799741993,1.04811553001498,0.305941496727459,1,3268.005,"PRKAR1A",-0.692433070678837,0,1,1,0,0,0,"PRKAR1A","ENSG00000108946"
"14544","ENST00000395867",511,518,8,"*","7mer-a1",-3881,0,"-",TRUE,"ZNF248","ENSG00000198105.16",-0.280076321508191,3.50895920651642,0.510593808034976,0.474881914065391,1,4262.8015,"ZNF248",-0.150423693422353,0,0,0,0,1,0,"ZNF248","ENSG00000198105"
"16014","ENST00000409315",1975,1982,8,"*","7mer-a1",-3881,0,"-",FALSE,"AGFG1","ENSG00000173744.18",0.248646332677636,2.51132937799522,0.808416624913115,0.368588790446739,1,2258.32,"AGFG1",-0.549486723977493,0,1,0,0,0,0,"AGFG1","ENSG00000173744"
"16534","ENST00000416503",849,856,8,"*","7mer-a1",-3881,8,"TDMD?",TRUE,"CBWD2","ENSG00000136682.16",-0.0125706889031776,2.36125986386598,0.001402283130437,0.970128541696426,1,1150.8135,"CBWD2",-0.21570336302421,0,0,0,0,1,0,"CBWD2","ENSG00000136682"
"16661","ENST00000418319",139,146,8,"*","7mer-a1",-3881,0,"-",TRUE,"TLE1","ENSG00000196781.16",-0.112729852353412,1.95825440046008,0.121708825685274,0.727188469905583,1,646.366,"TLE1",-0.150423693422353,0,0,0,0,1,0,"TLE1","ENSG00000196781"
"16886","ENST00000421812",2624,2631,8,"*","7mer-a1",-3881,0,"-",FALSE,"ZNF697","ENSG00000143067.5",-0.104488750549567,2.63548500041522,0.213258884941486,0.644225026599613,1,4656.016,"ZNF697",-0.833966407858682,0,1,1,0,0,0,"ZNF697","ENSG00000143067"
"17431","ENST00000428713",112,119,8,"*","7mer-a1",-3881,0,"-",TRUE,"TLE4","ENSG00000106829.20",-0.340936086395527,1.84620483318588,0.529942169612674,0.466631173590455,1,690.768,"TLE4",-0.708582780324076,0,0,0,0,3,0,"TLE4","ENSG00000106829"
"17504","ENST00000429800",846,853,8,"*","7mer-a1",-3881,8,"TDMD?",TRUE,"CBWD5","ENSG00000147996.17",0.17592317300166,1.61454045847139,0.18305018747663,0.668764956229373,1,869.3045,"CBWD5",-0.21570336302421,0,0,0,0,1,0,"CBWD5","ENSG00000147996"
"18460","ENST00000445275",1788,1795,8,"*","7mer-a1",-3881,2,"-",FALSE,"TOM1L1","ENSG00000141198.16",-0.0263234505085577,1.70332179438009,0.00214478586914346,0.963061708117144,1,1822.769,"TOM1L1",-0.790974821165658,0,1,1,0,0,0,"TOM1L1","ENSG00000141198"
"19368","ENST00000458212",747,754,8,"*","7mer-a1",-3881,0,"-",FALSE,"AGFG1","ENSG00000173744.18",-0.269138669637554,1.74240225446982,0.54788337613434,0.459183837473598,1,481.534,"AGFG1",-0.549486723977493,0,1,0,0,0,0,"AGFG1","ENSG00000173744"
"19452","ENST00000461758",157,164,8,"*","7mer-a1",-3881,0,"-",TRUE,"TLE4","ENSG00000106829.20",-0.196419757455517,2.06156152559694,0.442576149455376,0.505881671413184,1,1034.9845,"TLE4",-0.228706364419168,0,0,0,0,2,0,"TLE4","ENSG00000106829"
"19655","ENST00000469044",3860,3867,8,"*","7mer-a1",-3881,0,"-",FALSE,"ARMC8","ENSG00000114098.18",-3.25350138430954,1.63016223789826,2.29032155607673,0.130182949901069,1,4180.283,"ARMC8",-0.8047518494317,0,2,0,0,0,0,"ARMC8","ENSG00000114098"
"19954","ENST00000480229",987,994,8,"*","7mer-a1",-3881,8,"TDMD?",FALSE,"CBWD5","ENSG00000147996.17",0.23477066714472,2.75331009553474,0.934569193482675,0.333678430833598,1,1220.1125,"CBWD5",-0.693584116834748,0,1,0,0,0,0,"CBWD5","ENSG00000147996"
"20349","ENST00000494538",1110,1117,8,"*","7mer-a1",-3881,8,"TDMD?",FALSE,"CBWD6","ENSG00000215126.11",-0.0963400342608887,3.43234636444294,0.225909328731486,0.6345737298167,1,1351.938,"CBWD6",-0.693584116834748,0,1,0,0,0,0,"CBWD6","ENSG00000215126"
"20425","ENST00000497250",994,1001,8,"*","7mer-a1",-3881,8,"TDMD?",FALSE,"CBWD5","ENSG00000147996.17",0.100923468395098,2.99108521096063,0.112169021207716,0.737688120916065,1,1064.903,"CBWD5",-0.693584116834748,0,1,0,0,0,0,"CBWD5","ENSG00000147996"
"22310","ENST00000535273",460,467,8,"*","7mer-a1",-3881,1,"-",TRUE,"PACC1","ENSG00000065600.13",0.00754474946617402,3.83504733180953,0.00110291716232069,0.973506966848577,1,1812.471,"PACC1",-0.186593340173939,0,0,0,0,2,0,"PACC1","ENSG00000065600"
"22320","ENST00000535342",1915,1922,8,"*","7mer-a1",-3881,0,"-",TRUE,"CEP112","ENSG00000154240.17",-1.19797190767866,2.38705884510346,2.18269004718389,0.139570324123993,1,2963.258,"CEP112",-0.567029388892509,0,0,1,0,3,0,"CEP112","ENSG00000154240"
"22389","ENST00000536220",910,917,8,"*","7mer-a1",-3881,0,"-",TRUE,"ZNF573","ENSG00000189144.15",-0.0956091524716595,3.21395941978393,0.159908254761106,0.689240998409189,1,1810.3795,"ZNF573",-1.89396085984208,1,0,0,0,7,0,"ZNF573","ENSG00000189144"
"22452","ENST00000536854",3215,3222,8,"*","7mer-a1",-3881,0,"-",FALSE,"PRKAR1A","ENSG00000108946.16",-0.269507056117323,2.78570135129806,0.178535688771126,0.672634678123569,1,2849.7405,"PRKAR1A",-0.549486723977493,0,1,0,0,0,0,"PRKAR1A","ENSG00000108946"
"22563","ENST00000538260",3767,3774,8,"*","7mer-a1",-3881,0,"-",FALSE,"ARMC8","ENSG00000114098.18",0.206566645651779,1.5016266058818,0.0699174440403816,0.791457019345064,1,4142.6935,"ARMC8",-0.8047518494317,0,2,0,0,0,0,"ARMC8","ENSG00000114098"
"24841","ENST00000589228",3215,3222,8,"*","7mer-a1",-3881,0,"-",FALSE,"PRKAR1A","ENSG00000108946.16",-0.685265668816712,2.29126538983058,0.0708149808829184,0.790153844316716,1,3204.4645,"PRKAR1A",-0.692433070678837,0,1,1,0,0,0,"PRKAR1A","ENSG00000108946"
"28760","ENST00000652698",9577,9584,8,"*","7mer-a1",-3881,0,"-",FALSE,"NRG1","ENSG00000157168.20",0.501709471746709,2.67290320788324,5.49885505598919,0.0190289288540141,0.707190155213344,10303.6045,"NRG1",-1.11601022246918,0,2,2,0,0,0,"NRG1","ENSG00000157168"
"971","ENST00000245787",2913,2920,8,"*","7mer-m8",-3878,0,"-",FALSE,"INSIG2","ENSG00000125629.16",0.0303887486066055,4.38495668131779,0.0525531009814006,0.818678785313426,1,2570.567,"INSIG2",-0.724823602171404,0,1,1,0,0,0,"INSIG2","ENSG00000125629"
"3664","ENST00000287008",2197,2204,8,"*","7mer-m8",-3878,0,"-",TRUE,"PCDH1","ENSG00000156453.14",-0.48489377922943,4.59646250228715,6.42162233582621,0.0112739123838454,0.576469494167956,4557.5155,"PCDH1",-0.184719725526489,0,0,0,0,2,0,"PCDH1","ENSG00000156453"
"6872","ENST00000332966",1890,1897,8,"*","7mer-m8",-3878,3,"-",TRUE,"SLIT3","ENSG00000184347.15",-0.28469433410521,4.16262915312205,1.33450733184671,0.248004938979107,1,4748.475,"SLIT3",-0.254728865089955,0,0,0,0,3,0,"SLIT3","ENSG00000184347"
"13376","ENST00000382713",5573,5580,8,"*","7mer-m8",-3878,0,"-",FALSE,"DOK6","ENSG00000206052.11",-0.0122835654073381,4.82361019750883,0.00382764136146818,0.950668002852845,1,7348.0985,"DOK6",-1.06066561324386,0,2,2,0,0,0,"DOK6","ENSG00000206052"
"20144","ENST00000487099",2005,2012,8,"*","7mer-m8",-3878,0,"-",FALSE,"NR6A1","ENSG00000148200.17",0.0475205499654126,3.76719953471908,0.10436425939497,0.74665390999669,1,7023.2355,"NR6A1",-0.967821703698458,0,2,1,0,0,0,"NR6A1","ENSG00000148200"
"21397","ENST00000519560",1890,1897,8,"*","7mer-m8",-3878,3,"-",TRUE,"SLIT3","ENSG00000184347.15",0.0265360234643708,4.23172830099437,0.0164819831253684,0.897846535884466,1,9332.233,"SLIT3",-0.618726627279543,0,1,0,0,3,0,"SLIT3","ENSG00000184347"
"1402","ENST00000256474",2559,2566,8,"*","7mer-a1",-3876,4,"-",FALSE,"VHL","ENSG00000134086.9",0.118803667710083,3.96406163502209,0.52716352523702,0.467801819560232,1,3955.7035,"VHL",-1.31725169789912,1,1,1,0,0,0,"VHL","ENSG00000134086"
"3337","ENST00000280377",5349,5356,8,"*","7mer-a1",-3876,0,"-",FALSE,"USP15","ENSG00000135655.16",0.437586547885204,2.84046039849087,2.1378840679294,0.143699974282074,1,11925.7785,"USP15",-1.94213667742803,0,6,2,0,0,0,"USP15","ENSG00000135655"
"5584","ENST00000315930",4081,4088,8,"*","7mer-a1",-3876,2,"-",FALSE,"FGF13","ENSG00000129682.16",-0.0585119493701944,5.93289620732231,0.0591872507988835,0.807785165600992,1,16134.7615,"FGF13",-1.33501780489042,0,3,1,0,0,0,"FGF13","ENSG00000129682"
"5827","ENST00000319217",1678,1685,8,"*","7mer-a1",-3876,0,"-",TRUE,"MPDZ","ENSG00000107186.17",0.50238382720152,1.60741461937818,0.0968005408062389,0.755703427717217,1,7347.111,"MPDZ",-0.324406473851607,0,0,0,0,3,0,"MPDZ","ENSG00000107186"
"8076","ENST00000345392",2436,2443,8,"*","7mer-a1",-3876,4,"-",FALSE,"VHL","ENSG00000134086.9",-0.033689891485111,3.56611313053676,0.0404818699289358,0.840541356106856,1,2143.447,"VHL",-1.21272536461283,1,1,0,0,0,0,"VHL","ENSG00000134086"
"8447","ENST00000353364",5262,5269,8,"*","7mer-a1",-3876,0,"-",FALSE,"USP15","ENSG00000135655.16",-0.417572657593096,3.64009857032067,3.08110431064978,0.0792067296132317,1,11924.6545,"USP15",-1.94213667742803,0,6,2,0,0,0,"USP15","ENSG00000135655"
"10892","ENST00000370263",2486,2493,8,"*","7mer-a1",-3876,4,"-",FALSE,"CHRNA4","ENSG00000101204.18",-0.204608545089106,3.42339442587774,1.6493561758409,0.199046581651997,1,4971.7505,"CHRNA4",-1.17936446956611,0,2,0,0,0,0,"CHRNA4","ENSG00000101204"
"11968","ENST00000374848",1846,1853,8,"*","7mer-a1",-3876,0,"-",FALSE,"PGAP4","ENSG00000165152.9",-0.117620856463025,6.91424273443451,1.78763228066714,0.181214912284123,1,3905.4955,"PGAP4",-1.18234026788455,0,2,0,0,0,0,"PGAP4","ENSG00000165152"
"13248","ENST00000381736",3069,3076,8,"*","7mer-a1",-3876,0,"-",FALSE,"NUP58","ENSG00000139496.18",-0.1142724328513,3.47991324697536,0.166225403280434,0.683488432622888,1,3540.6845,"NUP58",-0.71353156028222,0,1,1,0,0,0,"NUP58","ENSG00000139496"
"13446","ENST00000383836",4218,4225,8,"*","7mer-a1",-3876,4,"-",FALSE,"SRGAP3","ENSG00000196220.17",-0.0561929655399498,4.21050101107017,0.0703405339427388,0.79084160709243,1,8751.83,"SRGAP3",-0.618848745111114,0,1,0,0,0,0,"SRGAP3","ENSG00000196220"
"14129","ENST00000394128",1954,1961,8,"*","7mer-a1",-3876,0,"-",TRUE,"MED24","ENSG00000008838.21",-0.240839538594469,4.34272721602647,1.56259841558155,0.211285167501179,1,3301.9575,"MED24",-0.222566593622291,0,0,0,0,2,0,"MED24","ENSG00000008838"
"16827","ENST00000420843",6628,6635,8,"*","7mer-a1",-3876,0,"-",FALSE,"ARRB1","ENSG00000137486.17",0.000534613792561608,5.30433636454891,2.10525436799003e-05,0.996339075046696,1,7477.9225,"ARRB1",-0.595307279565925,0,1,0,0,1,0,"ARRB1","ENSG00000137486"
"17900","ENST00000436120",3821,3828,8,"*","7mer-a1",-3876,0,"-",FALSE,"ZNF527","ENSG00000189164.15",0.109232682742089,2.02393040009676,0.1546358771643,0.694143938199196,1,4232.906,"ZNF527",-0.815709462105802,0,1,0,0,1,0,"ZNF527","ENSG00000189164"
"18358","ENST00000443617",3016,3023,8,"*","7mer-a1",-3876,0,"-",TRUE,"HERC1","ENSG00000103657.14",-0.0738316749567791,5.17042743022534,0.562655979965844,0.45319208299489,1,15550.616,"HERC1",-0.221851107485154,0,0,0,0,2,0,"HERC1","ENSG00000103657"
"19349","ENST00000457928",595,602,8,"*","7mer-a1",-3876,0,"-",TRUE,"TBL1XR1","ENSG00000177565.18",0.0314964355266218,1.85489407098171,0.00125186410444833,0.971775383512701,1,5802.824,"TBL1XR1",-0.149741082078961,0,0,0,0,1,0,"TBL1XR1","ENSG00000177565"
"20476","ENST00000501516",2011,2018,8,"*","7mer-a1",-3876,0,"-",TRUE,"MED24","ENSG00000008838.21",0.172257717863197,3.2969927951856,0.562727416739063,0.453163407581218,1,2853.501,"MED24",-0.222566593622291,0,0,0,0,2,0,"MED24","ENSG00000008838"
"22799","ENST00000541718",1678,1685,8,"*","7mer-a1",-3876,0,"-",TRUE,"MPDZ","ENSG00000107186.17",0.908282763426026,1.91306863912027,0.385427933901216,0.534712518273253,1,7129.045,"MPDZ",-0.324406473851607,0,0,0,0,3,0,"MPDZ","ENSG00000107186"
"29204","ENST00000673974",595,602,8,"*","7mer-a1",-3876,0,"-",TRUE,"TBL1XR1","ENSG00000177565.18",0.819529885563142,2.18057903535112,0.401947599707562,0.526085145606097,1,4769.979,"TBL1XR1",-0.149741082078961,0,0,0,0,1,0,"TBL1XR1","ENSG00000177565"
"3096","ENST00000273153",2122,2129,8,"*","7mer-m8",-3873,0,"-",FALSE,"CSRNP1","ENSG00000144655.15",-0.145838083595023,2.47697657949027,0.196991844367998,0.65715997800361,1,2958.182,"CSRNP1",-0.609565053384263,0,1,0,0,1,0,"CSRNP1","ENSG00000144655"
"1013","ENST00000247956",1964,1971,8,"*","7mer-a1",-3868,4,"-",FALSE,"ZNF317","ENSG00000130803.15",0.00999204014113851,2.82263417465207,0.00147378303900503,0.969376828041155,1,3924.99,"ZNF317",-0.616017804386186,0,1,0,0,0,0,"ZNF317","ENSG00000130803"
"2783","ENST00000267950",350,357,8,"*","7mer-a1",-3868,0,"-",FALSE,"ETFA","ENSG00000140374.17",-0.656025754425178,2.16965207106084,1.59118525082406,0.207156876261027,1,924.212,"ETFA",-0.545046070392341,0,1,0,0,0,0,"ETFA","ENSG00000140374"
"4810","ENST00000305885",172,179,8,"*","7mer-m8",-3868,0,"-",TRUE,"FEN1","ENSG00000168496.4",-0.0822328409067072,3.49955649315872,0.229654310727508,0.63178027039943,1,1793.8865,"FEN1",-0.211309854804237,0,0,0,0,2,0,"FEN1","ENSG00000168496"
"7804","ENST00000342494",1753,1760,8,"*","7mer-m8",-3868,0,"-",TRUE,"UBE3B","ENSG00000151148.14",-0.188688219027999,1.93996054191979,0.271602418106142,0.602258876734295,1,5715.896,"UBE3B",-0.377917592503851,0,0,1,0,1,0,"UBE3B","ENSG00000151148"
"7826","ENST00000342704",5426,5433,8,"*","7mer-m8",-3868,0,"-",FALSE,"CBFA2T2","ENSG00000078699.22",0.334760228844631,3.53444716545262,0.728871016364007,0.393249380960512,1,7364.7615,"CBFA2T2",-0.545046070392341,0,1,0,0,0,0,"CBFA2T2","ENSG00000078699"
"11039","ENST00000370944",5251,5258,8,"*","7mer-a1",-3868,0,"-",FALSE,"ANKRD13C","ENSG00000118454.13",0.0101969500280038,3.76150547963591,0.00375739306231893,0.951122219694208,1,4120.7265,"ANKRD13C",-0.545046070392341,0,1,0,0,0,0,"ANKRD13C","ENSG00000118454"
"11482","ENST00000372950",1828,1835,8,"*","7mer-a1",-3868,0,"-",FALSE,"DNAJC9","ENSG00000213551.7",0.0204481004956534,5.18382746019385,0.0318163988552156,0.858431215008215,1,1835.5225,"DNAJC9",-0.545046070392341,0,1,0,0,0,0,"DNAJC9","ENSG00000213551"
"12656","ENST00000378308",6840,6847,8,"*","7mer-a1",-3868,0,"-",TRUE,"USP9X","ENSG00000124486.14",0.0522999799614323,4.91472616071898,0.177159535154189,0.673825741201247,1,11166.842,"USP9X",-0.501049745506069,0,0,0,0,3,0,"USP9X","ENSG00000124486"
"15400","ENST00000401957",4182,4189,8,"*","7mer-a1",-3868,0,"-",FALSE,"RAPGEF5","ENSG00000136237.19",-0.158251464593153,3.02279523249542,0.42953277243461,0.512218298766944,1,5786.6825,"RAPGEF5",-0.992093002793517,0,3,0,0,0,0,"RAPGEF5","ENSG00000136237"
"16876","ENST00000421745",14778,14785,8,"*","7mer-a1",-3868,0,"-",FALSE,"BIRC6","ENSG00000115760.16",-0.158545852286368,2.3468634454313,0.138262398503967,0.710014570201428,1,15132.533,"BIRC6",-0.574638723210922,0,1,0,0,1,0,"BIRC6","ENSG00000115760"
"17774","ENST00000433983",285,292,8,"*","7mer-a1",-3868,0,"-",TRUE,"ETFA","ENSG00000140374.17",0.015342852356242,6.51924128769849,0.0254066470573022,0.873357971973221,1,904.1145,"ETFA",-0.148654421774751,0,0,0,0,1,0,"ETFA","ENSG00000140374"
"17815","ENST00000434735",1753,1760,8,"*","7mer-m8",-3868,0,"-",TRUE,"UBE3B","ENSG00000151148.14",-0.214899287959546,1.55767845753677,0.25352529782639,0.614603672977294,1,5610.491,"UBE3B",-0.377917592503851,0,0,1,0,1,0,"UBE3B","ENSG00000151148"
"19380","ENST00000458420",5313,5320,8,"*","7mer-a1",-3868,0,"-",FALSE,"CLSTN2","ENSG00000158258.16",-0.0519974585744613,5.07422615673135,0.12058251936949,0.728403557138466,1,14133.864,"CLSTN2",-1.69667417411171,1,3,3,0,2,0,"CLSTN2","ENSG00000158258"
"20256","ENST00000490820",3286,3293,8,"*","7mer-a1",-3868,0,"-",FALSE,"CREBZF","ENSG00000137504.15",0.134188761031228,2.5719840970238,0.319973830126219,0.571623372511803,1,2867.698,"CREBZF",-0.577618586987743,0,1,0,0,1,0,"CREBZF","ENSG00000137504"
"21826","ENST00000527447",4352,4359,8,"*","7mer-a1",-3868,0,"-",FALSE,"CREBZF","ENSG00000137504.15",-0.13090163596175,2.2437967203176,0.209002783955095,0.647550136876769,1,4849.2395,"CREBZF",-0.577618586987743,0,1,0,0,1,0,"CREBZF","ENSG00000137504"
"23875","ENST00000562532",7252,7259,8,"*","7mer-m8",-3868,5,"-",FALSE,"XKR7","ENSG00000260903.3",0.0565579684392135,2.86968145136501,0.0578244651891104,0.809968102602955,1,7490.3555,"XKR7",-0.916139503229911,0,1,2,0,0,0,"XKR7","ENSG00000260903"
"24342","ENST00000574285",2634,2641,8,"*","7mer-a1",-3868,0,"-",FALSE,"C16orf72","ENSG00000182831.12",0.0965426040838356,3.97687257673304,0.427801363397665,0.513069762418108,1,9318.484,"C16orf72",-0.901145696085971,0,2,1,0,0,0,"C16orf72","ENSG00000182831"
"3735","ENST00000288757",4118,4125,8,"*","7mer-m8",-3866,4,"-",FALSE,"C12orf43","ENSG00000157895.11",-0.0299094745287336,1.50771621057618,0.00833548573177367,0.927255106848692,1,4322.818,"C12orf43",-1.38281082269633,1,2,2,0,1,0,"C12orf43","ENSG00000157895"
"14819","ENST00000397299",796,803,8,"*","7mer-m8",-3866,4,"-",TRUE,"JMJD7","ENSG00000243789.11",0.222138238953742,3.15570819572388,1.16400725090071,0.280636019523516,1,1117.8395,"JMJD7",-0.204450746320157,0,0,0,0,2,0,"JMJD7","ENSG00000243789"
"29196","ENST00000673934",1609,1616,8,"*","7mer-m8",-3866,0,"-",TRUE,"AHDC1","ENSG00000126705.15",-0.449181802954132,1.68460958327854,0.287031058129871,0.592129410002638,1,5437.8885,"AHDC1",-0.148383814991839,0,0,0,0,1,0,"AHDC1","ENSG00000126705"
"3555","ENST00000284551",1881,1888,8,"*","7mer-m8",-3864,0,"-",FALSE,"TRIM11","ENSG00000154370.16",0.196713173095559,2.90973417672098,1.04704114202508,0.306189523887496,1,2124.294,"TRIM11",-0.543682296863089,0,1,0,0,0,0,"TRIM11","ENSG00000154370"
"7915","ENST00000343348",5387,5394,8,"*","7mer-m8",-3864,5,"-",FALSE,"SEMA6A","ENSG00000092421.17",-0.145278336953594,3.37920081270215,0.572240870187707,0.449369825821725,1,6550.0925,"SEMA6A",-0.769788967702014,0,1,1,0,0,0,"SEMA6A","ENSG00000092421"
"14204","ENST00000394480",3700,3707,8,"*","7mer-m8",-3864,0,"-",FALSE,"NTRK3","ENSG00000140538.17",1.22423021804683,2.64086183601667,0.710663375638386,0.399223675199608,1,19016.403,"NTRK3",-2.06650741808055,0,5,6,0,0,0,"NTRK3","ENSG00000140538"
"22252","ENST00000534358",8599,8606,8,"*","7mer-m8",-3864,0,"-",TRUE,"KMT2A","ENSG00000118058.24",0.397994008198925,2.4209713948549,0.183085680381097,0.66873475721494,1,16574.88,"KMT2A",-0.632103760372587,0,0,1,0,3,0,"KMT2A","ENSG00000118058"
"7530","ENST00000339824",16947,16954,8,"*","7mer-a1",-3860,0,"-",FALSE,"KSR2","ENSG00000171435.14",-0.0640581097893366,4.24676844600197,0.0287957939324031,0.865251394766627,1,18272.753,"KSR2",-1.55598279760785,0,3,1,0,0,0,"KSR2","ENSG00000171435"
"9792","ENST00000361428",3613,3620,8,"*","7mer-a1",-3860,0,"-",TRUE,"ZNF318","ENSG00000171467.16",-0.0617657423732988,2.43790110947402,0.0490128687632216,0.824789944498395,1,7847.2155,"ZNF318",-0.262976739512311,0,0,0,0,3,0,"ZNF318","ENSG00000171467"
"23940","ENST00000564079",4172,4179,8,"*","7mer-a1",-3860,0,"-",FALSE,"TUBGCP4","ENSG00000137822.13",-0.0299234329615561,2.69395529574098,0.0134547877536786,0.907656683041212,1,6592.531,"TUBGCP4",-1.04432714139098,0,2,0,0,1,0,"TUBGCP4","ENSG00000137822"
"30397","ENST00000680024",1398,1405,8,"*","7mer-a1",-3860,0,"-",FALSE,"ATAD1","ENSG00000138138.14",0.168437376715121,4.6618140628788,1.93719220514886,0.163973724650269,1,3112.252,"ATAD1",-0.542319753287105,0,1,0,0,0,0,"ATAD1","ENSG00000138138"
"798","ENST00000239231",3708,3715,8,"*","7mer-m8",-3857,0,"-",FALSE,"PANK3","ENSG00000120137.7",-0.0283081311043985,4.9825062182476,0.0519713880576793,0.819667743406599,1,8023.976,"PANK3",-1.30918514152951,0,2,1,0,0,0,"PANK3","ENSG00000120137"
"10578","ENST00000369022",298,305,8,"*","7mer-m8",-3857,4,"-",TRUE,"SCML4","ENSG00000146285.14",-0.00235460726239202,1.8572852596568,1.89362105356139e-05,0.996527955940952,1,2109.6075,"SCML4",-0.176824092575187,0,0,0,0,1,0,"SCML4","ENSG00000146285"
"12303","ENST00000376705",1404,1411,8,"*","7mer-m8",-3857,0,"-",TRUE,"HS6ST3","ENSG00000185352.9",-0.457984394066989,2.64297436695831,0.796476799881797,0.372148840424379,1,7338.548,"HS6ST3",-0.147171305240636,0,0,0,0,1,0,"HS6ST3","ENSG00000185352"
"26579","ENST00000620595",699,706,8,"*","7mer-m8",-3857,0,"-",TRUE,"HS6ST3","ENSG00000185352.9",0.0455375621937683,4.83793533861114,0.0618875428451862,0.803537096875958,1,6516.6565,"HS6ST3",-0.147171305240636,0,0,0,0,1,0,"HS6ST3","ENSG00000185352"
"8005","ENST00000344624",721,728,8,"*","7mer-m8",-3854,0,"-",TRUE,"DROSHA","ENSG00000113360.17",0.391670145491593,1.87078557722572,0.105146421813846,0.745739012575443,1,5184.661,"DROSHA",-0.208509966730411,0,0,0,0,2,0,"DROSHA","ENSG00000113360"
"12263","ENST00000376463",487,494,8,"*","7mer-m8",-3854,0,"-",TRUE,"TLE1","ENSG00000196781.16",0.0980837027999835,4.4002846978231,0.563557436726755,0.452830437883382,1,750.93,"TLE1",-0.282674278359002,0,0,0,0,2,0,"TLE1","ENSG00000196781"
"21125","ENST00000513349",721,728,8,"*","7mer-m8",-3854,0,"-",TRUE,"DROSHA","ENSG00000113360.17",-0.533411151555099,2.04763904006017,1.65805739445809,0.197865814783088,1,4548.3435,"DROSHA",-0.208509966730411,0,0,0,0,2,0,"DROSHA","ENSG00000113360"
"22498","ENST00000537235",1957,1964,8,"*","7mer-m8",-3854,0,"-",TRUE,"SALL2","ENSG00000165821.12",-0.159992008882849,3.23377327371093,0.585868215478206,0.444021316562773,1,4747.53,"SALL2",-0.562161204572034,0,0,0,0,5,0,"SALL2","ENSG00000165821"
"27794","ENST00000644923",1870,1877,8,"*","7mer-m8",-3854,0,"-",FALSE,"SLC35B3","ENSG00000124786.12",-0.098055689907126,1.73075737334474,0.11582261915016,0.733610117918903,1,2795.5605,"SLC35B3",-1.18087478268317,0,2,0,0,0,0,"SLC35B3","ENSG00000124786"
"467","ENST00000222690",322,329,8,"*","8mer",-3853,0,"-",TRUE,"H2AZ2","ENSG00000105968.19",-0.0455891302700994,4.18349896479798,0.115212519045071,0.734286050270164,1,3363.929,"H2AZ2",-1.33043688126435,0,3,1,0,1,0,"H2AZ2","ENSG00000105968"
"862","ENST00000242209",1878,1885,8,"*","8mer",-3853,0,"-",FALSE,"FKBP9","ENSG00000122642.11",-0.0848148534786152,3.78911039615461,0.219071851845585,0.639748032455567,1,3235.943,"FKBP9",-0.677468394399893,1,0,0,0,1,0,"FKBP9","ENSG00000122642"
"1195","ENST00000252799",3070,3077,8,"*","8mer",-3853,4,"-",FALSE,"ZNF747","ENSG00000169955.8",-0.0556531304195022,2.86916143532864,0.0399663061168098,0.841546474290182,1,3463.1075,"ZNF747",-1.30459889276394,2,0,0,0,1,0,"ZNF747","ENSG00000169955"
